seed,goal_reached,path_length,nodes,loops,time
29000,1,29,180,180,0.0001881122589111328
29001,1,29,178,178,0.00019884109497070312
29002,1,29,178,178,0.00018739700317382812
29003,1,29,179,179,0.0001881122589111328
29004,1,29,180,180,0.00022339820861816406
29005,1,29,179,179,0.00018072128295898438
29006,1,29,179,179,0.00017952919006347656
29007,1,29,180,180,0.00017952919006347656
29008,1,33,180,180,0.00018167495727539062
29009,1,29,179,179,0.00019073486328125
29010,1,29,180,180,0.00017905235290527344
29011,1,29,180,180,0.0001800060272216797
29012,1,29,179,179,0.00018477439880371094
29013,1,29,180,180,0.00018548965454101562
29014,1,29,180,179,0.00018024444580078125
29015,1,29,180,180,0.0001785755157470703
29016,1,29,171,171,0.00020313262939453125
29017,1,29,180,180,0.0001811981201171875
29018,1,29,175,175,0.0001761913299560547
29019,1,29,178,178,0.0001780986785888672
29021,1,29,180,180,0.0001823902130126953
29023,1,29,179,179,0.00017762184143066406
29024,1,29,180,180,0.00017881393432617188
29027,1,29,179,179,0.0001780986785888672
29028,1,29,174,174,0.0001735687255859375
29029,1,29,180,180,0.000179290771484375
29030,1,29,180,180,0.0001850128173828125
29031,1,29,179,179,0.0001780986785888672
29032,1,29,175,175,0.00017547607421875
29033,1,29,179,179,0.0001773834228515625
29034,1,29,180,180,0.00018167495727539062
29035,1,29,179,179,0.00017976760864257812
29036,1,29,179,179,0.00017786026000976562
29038,1,29,176,175,0.0002791881561279297
29039,1,29,169,169,0.00029015541076660156
29040,1,29,179,179,0.0003230571746826172
29041,1,29,180,180,0.0002276897430419922
29042,1,29,180,179,0.00042057037353515625
29043,1,29,180,180,0.0003376007080078125
29044,1,29,180,179,0.0001800060272216797
29045,1,29,178,178,0.0003941059112548828
29046,1,29,180,180,0.00040841102600097656
29047,1,29,180,180,0.0001857280731201172
29048,1,29,177,177,0.00018024444580078125
29049,1,29,179,179,0.00018358230590820312
29050,1,29,179,178,0.000186920166015625
29051,1,29,179,179,0.0001804828643798828
29052,1,29,179,179,0.00017976760864257812
29053,1,29,179,179,0.00018072128295898438
29054,1,29,179,179,0.00017976760864257812
29055,1,29,178,178,0.00017952919006347656
29056,1,29,180,180,0.00017952919006347656
29057,1,29,178,178,0.0001811981201171875
29060,1,29,178,178,0.000179290771484375
29061,1,29,180,180,0.00018215179443359375
29062,1,29,179,179,0.00018024444580078125
29063,1,29,179,179,0.0001800060272216797
29064,1,29,178,178,0.00017762184143066406
29067,1,29,180,180,0.0001888275146484375
29069,1,29,174,174,0.00017452239990234375
29070,1,29,179,179,0.00018095970153808594
29071,1,29,179,179,0.0001881122589111328
29072,1,29,180,180,0.00018262863159179688
29073,1,29,179,179,0.00018143653869628906
29074,1,29,179,179,0.0001800060272216797
29075,1,29,178,178,0.0001819133758544922
29076,1,29,178,178,0.0001804828643798828
29077,1,29,180,180,0.0001819133758544922
29079,1,29,178,178,0.00017881393432617188
29080,1,29,179,179,0.00017976760864257812
29081,1,29,180,180,0.00018334388732910156
29082,1,29,180,180,0.00019502639770507812
29083,1,29,180,179,0.0001804828643798828
29086,1,29,174,173,0.000171661376953125
29087,1,29,180,180,0.0001819133758544922
29088,1,29,179,179,0.00018024444580078125
29089,1,29,180,180,0.00018095970153808594
29090,1,29,179,179,0.00018835067749023438
29091,1,29,179,179,0.00018095970153808594
29092,1,29,179,179,0.0001800060272216797
29093,1,29,173,173,0.00017571449279785156
29094,1,29,179,179,0.0001926422119140625
29095,1,29,180,180,0.0001804828643798828
29096,1,29,175,175,0.00017714500427246094
29097,1,29,177,176,0.0001780986785888672
29098,1,29,180,180,0.00018310546875
29099,1,29,173,173,0.00017452239990234375
29100,1,29,179,179,0.000179290771484375
29101,1,29,180,180,0.0001895427703857422
29102,1,33,180,179,0.0001811981201171875
29103,1,29,180,180,0.00017976760864257812
29104,1,29,180,178,0.00017952919006347656
29105,1,29,176,176,0.00018215179443359375
29106,1,29,179,179,0.00018143653869628906
29107,1,29,178,178,0.00018143653869628906
29109,1,29,176,175,0.0001780986785888672
29110,1,29,178,177,0.00018072128295898438
29111,1,29,179,179,0.0001823902130126953
29113,1,29,179,179,0.0002346038818359375
29114,1,29,178,178,0.0002498626708984375
29115,1,29,179,179,0.00018596649169921875
29116,1,29,180,180,0.0001850128173828125
29117,1,29,179,178,0.00019860267639160156
29118,1,29,179,179,0.0001850128173828125
29122,1,29,180,180,0.00018477439880371094
29123,1,29,180,180,0.00019240379333496094
29126,1,29,178,178,0.0001811981201171875
29127,1,29,177,177,0.0001823902130126953
29128,1,29,179,179,0.00019216537475585938
29129,1,29,177,177,0.00018143653869628906
29131,1,29,180,180,0.00018072128295898438
29132,1,29,178,178,0.00017976760864257812
29133,1,29,176,175,0.00017905235290527344
29134,1,29,179,179,0.00018262863159179688
29135,1,29,180,180,0.00018405914306640625
29136,1,29,180,180,0.00019407272338867188
29137,1,29,178,178,0.0001819133758544922
29138,1,29,179,179,0.00018143653869628906
29139,1,29,179,179,0.00018143653869628906
29140,1,29,176,176,0.0001895427703857422
29141,1,29,178,177,0.0001800060272216797
29142,1,29,179,179,0.0001800060272216797
29144,1,29,180,180,0.00019550323486328125
29145,1,29,180,180,0.00018477439880371094
29147,1,29,180,180,0.00018095970153808594
29148,1,31,180,179,0.00019216537475585938
29149,1,29,179,178,0.00018143653869628906
29150,1,29,180,180,0.0001823902130126953
29151,1,29,180,180,0.00017976760864257812
29152,1,29,180,180,0.00018262863159179688
29153,1,29,175,175,0.00017690658569335938
29154,1,29,180,180,0.0001804828643798828
29155,1,29,180,180,0.0001823902130126953
29156,1,29,179,179,0.00018477439880371094
29157,1,29,180,180,0.00018310546875
29158,1,29,180,179,0.0001804828643798828
29159,1,29,178,177,0.0001926422119140625
29160,1,29,178,178,0.0001811981201171875
29162,1,29,180,180,0.0001823902130126953
29163,1,29,177,177,0.0001800060272216797
29164,1,29,179,179,0.00018286705017089844
29165,1,29,180,180,0.0001819133758544922
29166,1,29,179,179,0.00017833709716796875
29167,1,29,178,178,0.000186920166015625
29168,1,29,178,178,0.00018072128295898438
29169,1,29,175,174,0.00017690658569335938
29170,1,29,180,180,0.00018286705017089844
29171,1,29,180,180,0.0001876354217529297
29173,1,29,179,179,0.0001804828643798828
29174,1,29,180,180,0.0001838207244873047
29175,1,29,180,180,0.00019407272338867188
29176,1,29,180,180,0.00018596649169921875
29177,1,29,180,180,0.0001823902130126953
29178,1,29,178,178,0.0001876354217529297
29179,1,29,179,179,0.00018095970153808594
29180,1,29,180,180,0.00018215179443359375
29181,1,29,180,180,0.00018143653869628906
29184,1,29,176,176,0.0001773834228515625
29185,1,29,179,179,0.00018143653869628906
29186,1,29,166,166,0.0001666545867919922
29187,1,29,178,176,0.00018525123596191406
29188,1,29,176,176,0.0001780986785888672
29189,1,29,180,180,0.0001811981201171875
29190,1,29,179,179,0.00017976760864257812
29191,1,29,179,179,0.0001876354217529297
29192,1,29,180,180,0.0001823902130126953
29193,1,29,179,179,0.00018215179443359375
29194,1,29,175,175,0.00017952919006347656
29195,1,29,176,176,0.00018358230590820312
29197,1,29,178,178,0.00017976760864257812
29198,1,29,178,177,0.0001780986785888672
29199,1,29,180,180,0.00018715858459472656
29200,1,29,178,178,0.00017905235290527344
29202,1,29,179,179,0.0001811981201171875
29203,1,29,180,180,0.00018024444580078125
29205,1,29,180,180,0.00017952919006347656
29206,1,29,180,180,0.00018143653869628906
29207,1,29,180,180,0.00018286705017089844
29208,1,29,179,179,0.00018286705017089844
29209,1,29,180,180,0.0001819133758544922
29210,1,29,180,180,0.00018024444580078125
29211,1,29,179,179,0.0001876354217529297
29212,1,29,175,174,0.00017571449279785156
29213,1,29,178,176,0.0001780986785888672
29214,1,29,180,180,0.00018167495727539062
29215,1,29,180,180,0.00018644332885742188
29216,1,29,178,178,0.00018095970153808594
29217,1,29,176,176,0.00017881393432617188
29218,1,29,179,179,0.00018095970153808594
29219,1,29,178,177,0.00018548965454101562
29220,1,29,180,180,0.00018262863159179688
29221,1,29,180,180,0.0001804828643798828
29222,1,29,174,174,0.00017523765563964844
29223,1,29,179,179,0.0001838207244873047
29225,1,29,174,172,0.00017404556274414062
29226,1,29,180,180,0.00018358230590820312
29227,1,29,178,175,0.00018358230590820312
29228,1,31,176,176,0.0001780986785888672
29229,1,29,180,180,0.0001823902130126953
29231,1,29,178,177,0.000179290771484375
29232,1,29,180,180,0.00018477439880371094
29233,1,33,172,170,0.00017499923706054688
29234,1,29,180,180,0.00018334388732910156
29235,1,29,172,172,0.00018262863159179688
29236,1,29,173,173,0.00017642974853515625
29237,1,29,178,178,0.00018334388732910156
29238,1,29,180,180,0.00018358230590820312
29239,1,29,180,180,0.00018930435180664062
29240,1,29,178,178,0.00017976760864257812
29241,1,29,179,179,0.00018024444580078125
29242,1,29,179,178,0.00017905235290527344
29243,1,29,174,174,0.00017642974853515625
29245,1,29,179,179,0.0002617835998535156
29246,1,29,175,174,0.0004565715789794922
29247,1,29,180,180,0.0007305145263671875
29248,1,29,178,178,0.0003037452697753906
29249,1,29,180,180,0.0002009868621826172
29250,1,29,179,179,0.00018262863159179688
29251,1,29,180,180,0.00018334388732910156
29252,1,29,179,179,0.0001804828643798828
29253,1,29,179,179,0.00018072128295898438
29254,1,29,177,177,0.00017714500427246094
29255,1,29,180,179,0.00020575523376464844
29256,1,29,179,179,0.0002474784851074219
29257,1,29,180,180,0.00035834312438964844
29258,1,29,180,180,0.0002162456512451172
29260,1,29,180,180,0.00018286705017089844
29261,1,29,180,180,0.00018596649169921875
29262,1,29,179,179,0.00017881393432617188
29263,1,29,179,179,0.0001780986785888672
29264,1,29,179,179,0.0002048015594482422
29265,1,29,179,179,0.00017881393432617188
29267,1,29,180,180,0.00031375885009765625
29268,1,29,180,178,0.0002837181091308594
29269,1,29,180,179,0.0002474784851074219
29270,1,29,180,180,0.00027251243591308594
29271,1,29,179,179,0.0002923011779785156
29272,1,29,178,178,0.0002639293670654297
29273,1,29,176,175,0.00018143653869628906
29274,1,29,176,175,0.00018024444580078125
29275,1,29,180,180,0.00018477439880371094
29276,1,29,180,180,0.00018310546875
29277,1,29,179,179,0.00018072128295898438
29278,1,29,176,174,0.00017499923706054688
29279,1,29,180,180,0.00018858909606933594
29282,1,29,180,180,0.00017976760864257812
29283,1,29,180,180,0.00017952919006347656
29284,1,29,180,180,0.0001857280731201172
29285,1,29,179,179,0.00017952919006347656
29286,1,29,172,170,0.00017023086547851562
29287,1,29,171,169,0.00016999244689941406
29288,1,29,178,178,0.00018477439880371094
29290,1,29,179,179,0.00017762184143066406
29291,1,29,180,180,0.00018024444580078125
29292,1,29,180,180,0.0001838207244873047
29293,1,31,180,180,0.0001819133758544922
29294,1,29,173,173,0.0001735687255859375
29295,1,29,179,179,0.0001804828643798828
29296,1,29,180,180,0.00019216537475585938
29297,1,29,180,180,0.0002307891845703125
29298,1,29,172,169,0.00016999244689941406
29299,1,29,170,170,0.0003066062927246094
29300,1,29,179,179,0.0004200935363769531
29301,1,29,180,180,0.0003097057342529297
29302,1,29,176,176,0.0002052783966064453
29303,1,29,178,178,0.00017905235290527344
29304,1,29,179,178,0.00018024444580078125
29305,1,29,179,179,0.0001811981201171875
29306,1,29,179,179,0.00017976760864257812
29308,1,29,177,176,0.0001747608184814453
29309,1,29,179,179,0.00017881393432617188
29310,1,29,179,179,0.00020885467529296875
29311,1,29,180,180,0.00021028518676757812
29312,1,29,180,180,0.00019431114196777344
29313,1,29,178,178,0.00017786026000976562
29315,1,29,176,176,0.00017523765563964844
29316,1,29,178,178,0.0001785755157470703
29317,1,29,175,172,0.0001723766326904297
29318,1,29,176,176,0.00018262863159179688
29319,1,29,177,176,0.00017547607421875
29320,1,29,173,173,0.00017690658569335938
29321,1,29,179,179,0.00017905235290527344
29322,1,29,180,180,0.0002033710479736328
29323,1,29,180,180,0.000179290771484375
29324,1,29,178,178,0.00020647048950195312
29325,1,29,180,180,0.00018858909606933594
29326,1,29,178,178,0.0001811981201171875
29327,1,29,179,179,0.00019240379333496094
29328,1,29,179,179,0.00018072128295898438
29329,1,29,180,180,0.00018906593322753906
29330,1,29,180,180,0.00018167495727539062
29331,1,29,178,178,0.00017976760864257812
29332,1,29,180,180,0.00018095970153808594
29333,1,29,176,175,0.00018095970153808594
29334,1,29,180,180,0.0001804828643798828
29335,1,29,179,179,0.00018072128295898438
29336,1,29,180,180,0.00017952919006347656
29338,1,29,179,179,0.00017881393432617188
29339,1,29,178,178,0.0001785755157470703
29340,1,29,177,177,0.00017952919006347656
29341,1,29,180,180,0.00018739700317382812
29342,1,29,179,179,0.00018024444580078125
29343,1,29,177,177,0.0001804828643798828
29344,1,29,178,178,0.00017905235290527344
29345,1,29,179,179,0.00018715858459472656
29346,1,29,179,179,0.00017833709716796875
29348,1,29,180,180,0.00018167495727539062
29350,1,29,176,175,0.00018310546875
29352,1,29,180,180,0.00018072128295898438
29354,1,29,180,180,0.00018477439880371094
29357,1,29,180,180,0.00018215179443359375
29359,1,29,179,179,0.00019669532775878906
29360,1,29,179,179,0.0001819133758544922
29361,1,29,179,179,0.0001804828643798828
29362,1,29,179,179,0.0001838207244873047
29363,1,29,180,180,0.00018858909606933594
29364,1,29,180,180,0.00018095970153808594
29365,1,29,179,179,0.0001811981201171875
29366,1,29,179,179,0.0001800060272216797
29367,1,29,180,180,0.00018286705017089844
29368,1,29,180,180,0.00018310546875
29369,1,29,178,178,0.00018143653869628906
29370,1,29,176,176,0.00018548965454101562
29371,1,29,180,180,0.00018405914306640625
29373,1,29,179,179,0.00018215179443359375
29374,1,29,180,180,0.00020623207092285156
29376,1,29,180,180,0.0002009868621826172
29378,1,29,180,180,0.00018167495727539062
29379,1,29,176,176,0.00018525123596191406
29380,1,29,178,178,0.00018143653869628906
29381,1,29,179,179,0.00019168853759765625
29382,1,29,180,180,0.0001995563507080078
29383,1,29,163,163,0.00016617774963378906
29384,1,29,180,180,0.00019216537475585938
29385,1,29,179,179,0.00018262863159179688
29387,1,29,180,180,0.00019121170043945312
29389,1,29,179,179,0.00019788742065429688
29391,1,29,178,178,0.00018024444580078125
29392,1,29,177,177,0.000179290771484375
29394,1,29,180,180,0.00018644332885742188
29395,1,29,178,178,0.0001800060272216797
29397,1,29,177,176,0.00017762184143066406
29398,1,29,180,180,0.00018072128295898438
29399,1,29,180,179,0.00018525123596191406
29401,1,29,180,180,0.0001819133758544922
29402,1,29,180,180,0.00018167495727539062
29403,1,29,178,178,0.0001862049102783203
29404,1,29,178,176,0.00017714500427246094
29405,1,29,180,180,0.00018334388732910156
29406,1,29,179,179,0.0001785755157470703
29407,1,29,178,178,0.0001838207244873047
29408,1,29,178,178,0.00017762184143066406
29409,1,29,178,178,0.00019693374633789062
29410,1,29,180,180,0.00018548965454101562
29411,1,29,179,178,0.00018024444580078125
29413,1,29,179,179,0.00018143653869628906
29415,1,29,180,180,0.0002067089080810547
29416,1,29,179,179,0.00018358230590820312
29417,1,29,180,180,0.00018215179443359375
29418,1,29,180,179,0.0001811981201171875
29419,1,29,179,179,0.0002052783966064453
29420,1,29,179,179,0.00018143653869628906
29421,1,29,180,180,0.00018262863159179688
29422,1,29,172,170,0.0001971721649169922
29424,1,29,180,180,0.00018453598022460938
29425,1,29,177,176,0.00018167495727539062
29426,1,29,178,177,0.00018262863159179688
29427,1,29,178,178,0.0001838207244873047
29429,1,29,180,180,0.00018477439880371094
29430,1,29,177,177,0.00018167495727539062
29431,1,29,180,180,0.0001888275146484375
29432,1,29,180,180,0.00018405914306640625
29434,1,29,180,180,0.00018405914306640625
29435,1,29,180,180,0.0001823902130126953
29436,1,29,180,180,0.00018143653869628906
29437,1,29,179,178,0.00018095970153808594
29438,1,29,180,180,0.00018215179443359375
29439,1,29,179,179,0.00018858909606933594
29440,1,29,177,176,0.00017786026000976562
29442,1,29,180,180,0.00018286705017089844
29443,1,29,178,178,0.00018310546875
29444,1,29,178,178,0.00018095970153808594
29445,1,29,177,174,0.00017786026000976562
29447,1,29,179,179,0.00017976760864257812
29448,1,29,180,180,0.00018548965454101562
29449,1,33,178,178,0.00018072128295898438
29450,1,29,180,180,0.00018262863159179688
29451,1,29,180,180,0.00018835067749023438
29452,1,31,178,178,0.0001823902130126953
29453,1,29,180,180,0.00018286705017089844
29454,1,29,178,178,0.0001819133758544922
29455,1,29,180,180,0.00018858909606933594
29457,1,29,179,179,0.00019216537475585938
29458,1,29,180,180,0.000186920166015625
29459,1,29,180,180,0.0001850128173828125
29460,1,29,180,180,0.00018358230590820312
29461,1,29,178,178,0.0001819133758544922
29462,1,29,180,180,0.00018668174743652344
29463,1,29,179,179,0.0001823902130126953
29465,1,29,177,176,0.00017786026000976562
29466,1,29,179,179,0.0001819133758544922
29467,1,29,178,178,0.0001819133758544922
29468,1,29,180,180,0.00018334388732910156
29469,1,29,179,179,0.00018548965454101562
29470,1,29,179,179,0.00018906593322753906
29471,1,29,177,177,0.00018095970153808594
29472,1,29,175,175,0.0001780986785888672
29473,1,29,179,179,0.00018310546875
29474,1,29,170,170,0.000179290771484375
29475,1,29,178,178,0.00018143653869628906
29476,1,29,180,180,0.00018405914306640625
29478,1,29,179,179,0.0001819133758544922
29479,1,29,177,177,0.00018310546875
29480,1,29,179,179,0.00018095970153808594
29481,1,29,180,180,0.00018286705017089844
29482,1,29,176,176,0.00018596649169921875
29484,1,29,179,178,0.00018095970153808594
29485,1,29,175,173,0.00017690658569335938
29486,1,29,179,179,0.00018858909606933594
29487,1,29,174,174,0.00017786026000976562
29488,1,29,180,178,0.00019812583923339844
29489,1,29,178,178,0.00018286705017089844
29490,1,29,180,180,0.00018215179443359375
29491,1,29,168,168,0.00017213821411132812
29492,1,29,179,179,0.00018143653869628906
29494,1,29,176,176,0.0001857280731201172
29495,1,29,178,178,0.00018024444580078125
29496,1,29,180,180,0.00018477439880371094
29497,1,29,180,180,0.00018525123596191406
29498,1,29,178,178,0.0001823902130126953
29499,1,29,179,179,0.0001838207244873047
29500,1,29,180,180,0.00018405914306640625
29502,1,29,174,172,0.0001735687255859375
29504,1,29,180,180,0.00018286705017089844
29505,1,29,179,179,0.00018167495727539062
29508,1,29,179,178,0.00018095970153808594
29509,1,29,178,177,0.0001811981201171875
29510,1,29,170,170,0.00017333030700683594
29511,1,29,180,180,0.0001838207244873047
29512,1,29,180,180,0.0001838207244873047
29513,1,29,177,177,0.0001811981201171875
29514,1,29,178,178,0.0001881122589111328
29515,1,29,179,179,0.00018215179443359375
29516,1,29,177,177,0.00018024444580078125
29517,1,29,179,179,0.00018262863159179688
29518,1,29,180,180,0.00018739700317382812
29519,1,29,175,175,0.00017762184143066406
29520,1,29,179,179,0.0001823902130126953
29521,1,29,180,180,0.0001857280731201172
29522,1,29,180,179,0.00018310546875
29523,1,29,180,180,0.00018596649169921875
29524,1,29,172,172,0.00017547607421875
29525,1,29,179,179,0.00022149085998535156
29526,1,29,179,179,0.00019979476928710938
29527,1,29,180,180,0.0001823902130126953
29529,1,29,180,180,0.0001819133758544922
29530,1,29,180,180,0.00018072128295898438
29531,1,29,180,180,0.00018167495727539062
29532,1,29,179,179,0.00018835067749023438
29533,1,29,180,180,0.0001842975616455078
29534,1,29,180,180,0.00018358230590820312
29536,1,29,179,179,0.00018739700317382812
29537,1,29,180,180,0.00018477439880371094
29538,1,29,180,180,0.0001838207244873047
29539,1,29,179,179,0.00018262863159179688
29540,1,29,178,177,0.00018715858459472656
29541,1,29,178,178,0.00018215179443359375
29542,1,29,180,180,0.00018358230590820312
29543,1,29,180,180,0.00018930435180664062
29544,1,29,179,179,0.00018310546875
29545,1,29,180,180,0.00018334388732910156
29546,1,29,180,180,0.00018358230590820312
29547,1,29,176,175,0.0001857280731201172
29548,1,29,180,180,0.00018525123596191406
29549,1,29,176,176,0.0001819133758544922
29550,1,29,180,180,0.00018525123596191406
29551,1,29,177,177,0.0001876354217529297
29553,1,29,173,173,0.0001766681671142578
29554,1,29,180,180,0.0001838207244873047
29555,1,29,178,178,0.00018334388732910156
29556,1,29,180,180,0.00018405914306640625
29559,1,29,178,178,0.00018143653869628906
29560,1,29,179,179,0.00018835067749023438
29561,1,29,178,178,0.00018286705017089844
29562,1,29,180,180,0.000202178955078125
29563,1,31,180,178,0.0001881122589111328
29564,1,29,177,177,0.0001800060272216797
29565,1,29,178,178,0.00017952919006347656
29567,1,29,180,180,0.00018143653869628906
29568,1,29,180,180,0.0002052783966064453
29569,1,29,179,179,0.00018739700317382812
29570,1,29,177,177,0.00018334388732910156
29571,1,29,176,176,0.00018739700317382812
29572,1,29,180,180,0.00018334388732910156
29574,1,29,179,179,0.00018072128295898438
29575,1,29,179,179,0.00023412704467773438
29576,1,29,178,178,0.00018334388732910156
29577,1,29,180,180,0.00018358230590820312
29578,1,29,178,176,0.0001800060272216797
29579,1,29,179,179,0.00018978118896484375
29581,1,29,178,178,0.000179290771484375
29582,1,29,178,178,0.00017881393432617188
29584,1,29,180,180,0.00018596649169921875
29585,1,29,180,180,0.00018334388732910156
29586,1,29,180,180,0.0001838207244873047
29587,1,29,179,179,0.00018858909606933594
29588,1,29,179,179,0.0001811981201171875
29589,1,29,180,180,0.0001800060272216797
29590,1,29,175,171,0.00017547607421875
29591,1,29,179,179,0.00019049644470214844
29592,1,29,178,178,0.000179290771484375
29593,1,29,163,158,0.00016021728515625
29594,1,29,179,179,0.000179290771484375
29595,1,29,173,173,0.00018334388732910156
29596,1,29,179,179,0.0001804828643798828
29597,1,29,179,179,0.00017881393432617188
29598,1,29,179,179,0.00018072128295898438
29599,1,29,167,167,0.00017023086547851562
29601,1,29,179,179,0.000179290771484375
29602,1,29,180,180,0.0001800060272216797
29603,1,29,180,180,0.00022339820861816406
29604,1,29,178,177,0.0001785755157470703
29606,1,29,180,179,0.0001800060272216797
29607,1,29,175,173,0.0001742839813232422
29608,1,29,179,179,0.00017952919006347656
29609,1,29,179,179,0.0001804828643798828
29610,1,29,180,180,0.00018668174743652344
29611,1,29,180,180,0.00018024444580078125
29612,1,29,180,180,0.00020313262939453125
29613,1,29,180,180,0.00018095970153808594
29615,1,29,180,180,0.0001888275146484375
29616,1,29,178,178,0.00017952919006347656
29617,1,29,180,180,0.0001804828643798828
29618,1,29,179,179,0.00022649765014648438
29619,1,29,180,180,0.00018453598022460938
29620,1,29,180,180,0.00019359588623046875
29621,1,29,180,180,0.00019598007202148438
29622,1,29,176,174,0.00019812583923339844
29623,1,29,178,176,0.0001819133758544922
29626,1,29,180,180,0.0001819133758544922
29627,1,29,180,180,0.00024890899658203125
29629,1,29,180,180,0.0001800060272216797
29630,1,29,177,177,0.0001800060272216797
29631,1,29,180,180,0.00018262863159179688
29632,1,29,179,179,0.00018095970153808594
29633,1,29,180,180,0.00019049644470214844
29635,1,29,171,171,0.00017261505126953125
29636,1,31,180,179,0.00018167495727539062
29637,1,29,180,180,0.00018215179443359375
29638,1,29,180,180,0.00018858909606933594
29639,1,29,179,179,0.00018167495727539062
29640,1,29,178,178,0.00018024444580078125
29641,1,29,180,180,0.00020170211791992188
29642,1,29,178,178,0.0001881122589111328
29643,1,29,180,180,0.00018286705017089844
29644,1,29,178,178,0.00017952919006347656
29645,1,29,178,178,0.0001819133758544922
29646,1,29,178,177,0.00017952919006347656
29647,1,29,177,177,0.000179290771484375
29648,1,29,180,180,0.0001800060272216797
29650,1,29,178,178,0.00018978118896484375
29651,1,29,180,178,0.00018286705017089844
29653,1,29,180,180,0.000186920166015625
29654,1,29,180,180,0.00018072128295898438
29655,1,29,170,170,0.0001709461212158203
29657,1,29,175,175,0.00017571449279785156
29658,1,29,179,179,0.00018024444580078125
29659,1,29,180,180,0.00018167495727539062
29660,1,29,178,178,0.00018024444580078125
29661,1,29,180,180,0.0001900196075439453
29663,1,29,180,180,0.00018215179443359375
29664,1,29,178,178,0.0001800060272216797
29665,1,29,177,175,0.00017905235290527344
29666,1,29,179,179,0.0001811981201171875
29667,1,29,180,180,0.00018310546875
29668,1,29,180,180,0.00018215179443359375
29669,1,29,180,180,0.00018143653869628906
29671,1,29,179,179,0.0001823902130126953
29673,1,29,177,177,0.00018072128295898438
29674,1,29,180,180,0.00018596649169921875
29675,1,29,176,176,0.0001804828643798828
29677,1,29,178,178,0.00018453598022460938
29679,1,29,180,180,0.00018906593322753906
29681,1,29,180,180,0.00018310546875
29682,1,29,180,180,0.00018167495727539062
29683,1,29,180,180,0.0001888275146484375
29684,1,29,180,180,0.00018644332885742188
29685,1,29,179,179,0.00021219253540039062
29688,1,29,176,176,0.0001876354217529297
29689,1,29,180,180,0.00018525123596191406
29690,1,29,180,180,0.00018644332885742188
29691,1,29,180,180,0.0001838207244873047
29693,1,29,107,102,0.0001068115234375
29694,1,29,179,179,0.0001876354217529297
29695,1,29,175,173,0.00018143653869628906
29696,1,29,180,180,0.00019311904907226562
29697,1,29,177,177,0.00018453598022460938
29698,1,29,179,179,0.00018405914306640625
29699,1,29,174,172,0.00017762184143066406
29701,1,29,179,179,0.00019216537475585938
29702,1,29,180,180,0.0001838207244873047
29703,1,29,178,178,0.0001838207244873047
29704,1,29,178,177,0.00018286705017089844
29706,1,29,171,171,0.0001766681671142578
29707,1,29,180,180,0.00018644332885742188
29708,1,29,176,176,0.0001811981201171875
29709,1,29,180,180,0.00019097328186035156
29710,1,31,178,178,0.0001842975616455078
29711,1,29,158,152,0.000156402587890625
29712,1,29,180,180,0.0001857280731201172
29713,1,29,180,180,0.00018739700317382812
29714,1,29,180,180,0.00018525123596191406
29715,1,29,175,174,0.00018167495727539062
29717,1,29,178,178,0.00018167495727539062
29719,1,29,178,178,0.00018286705017089844
29720,1,29,179,179,0.00018858909606933594
29721,1,29,179,179,0.00018310546875
29722,1,29,180,180,0.0001857280731201172
29723,1,29,180,180,0.00018525123596191406
29724,1,29,179,179,0.0001842975616455078
29725,1,29,174,173,0.0001785755157470703
29726,1,29,177,177,0.00018143653869628906
29727,1,29,178,178,0.000186920166015625
29728,1,29,180,180,0.0001857280731201172
29730,1,29,180,180,0.0001819133758544922
29731,1,29,176,176,0.0001800060272216797
29732,1,29,179,179,0.00018906593322753906
29733,1,29,180,180,0.00018453598022460938
29734,1,29,180,180,0.00018215179443359375
29736,1,29,176,174,0.0001811981201171875
29738,1,29,179,179,0.00018215179443359375
29739,1,29,180,180,0.0001850128173828125
29740,1,29,180,180,0.0001914501190185547
29741,1,29,180,180,0.000186920166015625
29742,1,29,179,179,0.00018286705017089844
29743,1,29,179,178,0.00018143653869628906
29744,1,29,180,180,0.00019288063049316406
29745,1,29,180,180,0.00018167495727539062
29746,1,29,180,180,0.0001823902130126953
29747,1,29,180,180,0.0001938343048095703
29748,1,29,179,179,0.00018286705017089844
29749,1,29,179,179,0.00018453598022460938
29751,1,29,179,179,0.00018453598022460938
29752,1,29,180,180,0.00021076202392578125
29753,1,29,180,180,0.0001850128173828125
29754,1,29,172,172,0.00017952919006347656
29755,1,29,179,179,0.00018310546875
29756,1,29,180,180,0.00018835067749023438
29757,1,29,178,178,0.0001804828643798828
29758,1,29,179,179,0.00018739700317382812
29759,1,29,179,179,0.00018072128295898438
29760,1,29,180,180,0.00018358230590820312
29762,1,29,177,175,0.00017952919006347656
29763,1,29,179,179,0.0001881122589111328
29764,1,29,180,180,0.00018286705017089844
29765,1,29,180,180,0.00021648406982421875
29766,1,29,179,179,0.00019812583923339844
29767,1,29,178,178,0.00018358230590820312
29768,1,29,179,179,0.00018286705017089844
29769,1,29,179,179,0.00018262863159179688
29770,1,29,179,179,0.00018787384033203125
29771,1,29,180,180,0.00018310546875
29772,1,29,180,180,0.0001850128173828125
29773,1,29,179,179,0.0001823902130126953
29774,1,29,180,180,0.0001850128173828125
29775,1,29,180,180,0.0001842975616455078
29776,1,29,176,176,0.00017881393432617188
29777,1,29,176,176,0.00018477439880371094
