seed,goal_reached,path_length,nodes,loops,time
19063,1,29,164,164,0.00023245811462402344
19064,1,29,179,179,0.0002601146697998047
19065,1,31,180,180,0.00025844573974609375
19067,1,29,177,177,0.0002598762512207031
19068,1,29,178,178,0.0002562999725341797
19069,1,29,180,180,0.0002601146697998047
19070,1,29,179,179,0.0002579689025878906
19071,1,29,180,180,0.0002589225769042969
19072,1,29,173,173,0.00025177001953125
19074,1,29,179,179,0.0002543926239013672
19075,1,29,178,178,0.0002543926239013672
19077,1,29,179,179,0.00025653839111328125
19078,1,29,179,179,0.000255584716796875
19079,1,29,179,179,0.0002617835998535156
19080,1,29,176,176,0.00025463104248046875
19081,1,29,179,179,0.00025773048400878906
19085,1,29,176,176,0.0002524852752685547
19086,1,29,180,180,0.0002663135528564453
19087,1,29,177,177,0.00025272369384765625
19088,1,29,179,179,0.0002574920654296875
19089,1,29,175,175,0.00031065940856933594
19090,1,29,176,176,0.0003070831298828125
19091,1,29,169,169,0.0002570152282714844
19092,1,29,177,177,0.00026488304138183594
19093,1,29,176,176,0.00025773048400878906
19095,1,29,177,177,0.00026345252990722656
19096,1,29,172,172,0.0002472400665283203
19097,1,29,175,175,0.0002505779266357422
19098,1,29,180,180,0.00026106834411621094
19099,1,29,180,180,0.0002586841583251953
19100,1,29,178,178,0.00026726722717285156
19101,1,29,180,180,0.0002586841583251953
19102,1,29,173,173,0.0002505779266357422
19103,1,29,180,180,0.00027251243591308594
19104,1,29,180,180,0.00029349327087402344
19105,1,29,180,180,0.0002658367156982422
19106,1,29,180,180,0.0002727508544921875
19107,1,29,180,180,0.00026154518127441406
19109,1,29,175,175,0.0002522468566894531
19111,1,29,174,174,0.00037670135498046875
19112,1,29,177,177,0.0004165172576904297
19113,1,29,179,179,0.00043964385986328125
19114,1,29,180,180,0.0004382133483886719
19115,1,29,178,178,0.0004482269287109375
19116,1,29,180,180,0.00036716461181640625
19117,1,29,179,179,0.0002608299255371094
19118,1,29,180,180,0.00026035308837890625
19119,1,29,180,180,0.00025773048400878906
19120,1,29,180,180,0.0002551078796386719
19121,1,29,174,174,0.00025177001953125
19122,1,29,180,180,0.0002605915069580078
19123,1,29,179,179,0.0002536773681640625
19125,1,29,135,135,0.00018930435180664062
19126,1,29,179,179,0.00025343894958496094
19127,1,29,180,180,0.0002567768096923828
19130,1,29,177,177,0.0004241466522216797
19131,1,29,180,180,0.0003814697265625
19133,1,29,178,178,0.00028014183044433594
19134,1,29,180,180,0.0002696514129638672
19135,1,29,180,180,0.00026607513427734375
19136,1,29,180,180,0.000270843505859375
19138,1,29,179,179,0.00026345252990722656
19140,1,29,178,178,0.00026106834411621094
19142,1,29,178,178,0.0002510547637939453
19144,1,29,177,177,0.00025916099548339844
19145,1,33,180,180,0.0002586841583251953
19146,1,29,179,179,0.00025653839111328125
19149,1,29,179,179,0.0002529621124267578
19150,1,29,176,176,0.00025343894958496094
19151,1,29,180,180,0.0002560615539550781
19152,1,29,177,177,0.00025391578674316406
19153,1,29,180,180,0.00026416778564453125
19154,1,29,180,180,0.0002658367156982422
19155,1,29,179,179,0.00026679039001464844
19156,1,29,180,180,0.0002689361572265625
19157,1,29,179,179,0.0002608299255371094
19158,1,29,180,180,0.00026226043701171875
19159,1,29,178,178,0.0002646446228027344
19160,1,29,178,178,0.00025534629821777344
19161,1,29,177,177,0.0002579689025878906
19162,1,29,180,180,0.0002658367156982422
19163,1,29,177,177,0.0002620220184326172
19164,1,29,180,180,0.0002620220184326172
19165,1,29,179,179,0.00026488304138183594
19166,1,29,179,179,0.00025725364685058594
19167,1,29,180,180,0.0002636909484863281
19168,1,29,176,176,0.00025391578674316406
19170,1,29,180,180,0.0002567768096923828
19171,1,29,180,180,0.0002593994140625
19172,1,29,180,180,0.0002601146697998047
19173,1,29,180,180,0.00026726722717285156
19174,1,29,180,180,0.00025916099548339844
19176,1,29,180,180,0.0002541542053222656
19177,1,29,178,178,0.00026297569274902344
19178,1,29,172,172,0.0002562999725341797
19180,1,29,180,180,0.0002567768096923828
19181,1,29,180,180,0.00025653839111328125
19182,1,29,176,176,0.0002543926239013672
19183,1,29,178,178,0.00025844573974609375
19184,1,29,171,171,0.0002465248107910156
19185,1,29,180,180,0.0002636909484863281
19187,1,29,180,180,0.0002601146697998047
19188,1,29,180,180,0.0002651214599609375
19189,1,29,170,170,0.0002532005310058594
19191,1,29,180,180,0.00025773048400878906
19192,1,29,176,176,0.0002601146697998047
19193,1,29,179,179,0.00025844573974609375
19194,1,29,180,180,0.0002605915069580078
19196,1,29,179,179,0.0002567768096923828
19197,1,29,179,179,0.0002586841583251953
19198,1,29,180,180,0.0002658367156982422
19200,1,29,180,180,0.0002593994140625
19201,1,29,180,180,0.0002613067626953125
19204,1,29,180,180,0.0003237724304199219
19205,1,29,180,180,0.00026535987854003906
19206,1,29,178,178,0.0002651214599609375
19208,1,29,178,178,0.00026535987854003906
19209,1,29,175,175,0.00038242340087890625
19210,1,29,179,179,0.00036907196044921875
19211,1,29,178,178,0.0002799034118652344
19212,1,29,180,180,0.0002791881561279297
19213,1,29,180,180,0.0002589225769042969
19214,1,29,179,179,0.00025725364685058594
19215,1,29,180,180,0.0003032684326171875
19216,1,29,160,160,0.0002269744873046875
19217,1,29,180,180,0.0002605915069580078
19218,1,29,180,180,0.00026297569274902344
19219,1,29,177,177,0.0002541542053222656
19220,1,29,180,180,0.0002791881561279297
19221,1,29,180,180,0.0002608299255371094
19222,1,29,180,180,0.0002589225769042969
19223,1,29,172,172,0.0002505779266357422
19224,1,29,180,180,0.0002601146697998047
19225,1,31,179,179,0.00025844573974609375
19226,1,29,179,179,0.0002636909484863281
19227,1,29,180,180,0.0002582073211669922
19228,1,29,180,180,0.00029397010803222656
19230,1,29,177,177,0.0007596015930175781
19231,1,29,178,178,0.0002810955047607422
19232,1,29,180,180,0.0002620220184326172
19233,1,29,180,180,0.0002620220184326172
19234,1,29,178,178,0.0002570152282714844
19235,1,29,175,175,0.0002532005310058594
19236,1,29,174,174,0.000255584716796875
19237,1,29,177,177,0.00025463104248046875
19238,1,29,180,180,0.00025844573974609375
19239,1,29,179,179,0.0002608299255371094
19240,1,31,164,164,0.00023412704467773438
19243,1,29,178,178,0.00028443336486816406
19244,1,29,180,180,0.0002646446228027344
19245,1,29,179,179,0.0002605915069580078
19246,1,29,170,170,0.0002505779266357422
19247,1,29,180,180,0.00025963783264160156
19248,1,29,179,179,0.00025963783264160156
19249,1,29,177,177,0.00025725364685058594
19250,1,29,177,177,0.0002567768096923828
19251,1,29,178,178,0.000255584716796875
19252,1,29,179,179,0.0002574920654296875
19253,1,29,177,177,0.00025963783264160156
19255,1,29,178,178,0.0002617835998535156
19257,1,29,179,179,0.0002617835998535156
19258,1,29,180,180,0.0002574920654296875
19259,1,29,179,179,0.00026702880859375
19260,1,29,180,180,0.00026154518127441406
19261,1,29,178,178,0.0002582073211669922
19262,1,29,179,179,0.00026702880859375
19263,1,29,180,180,0.00026416778564453125
19264,1,29,179,179,0.0002713203430175781
19265,1,29,179,179,0.0002570152282714844
19266,1,29,178,178,0.0002529621124267578
19267,1,29,180,180,0.0002663135528564453
19268,1,29,180,180,0.0002601146697998047
19269,1,29,180,180,0.0002570152282714844
19270,1,29,178,178,0.0002696514129638672
19271,1,29,178,178,0.0002543926239013672
19272,1,29,178,178,0.0002567768096923828
19273,1,29,179,179,0.0002684593200683594
19274,1,29,167,167,0.0002396106719970703
19275,1,29,180,180,0.00027632713317871094
19276,1,29,179,179,0.0002696514129638672
19277,1,29,180,180,0.00025963783264160156
19279,1,29,179,179,0.00025963783264160156
19280,1,29,179,179,0.0002608299255371094
19281,1,29,176,176,0.0003902912139892578
19282,1,29,174,174,0.0002570152282714844
19283,1,29,180,180,0.0002639293670654297
19284,1,29,179,179,0.0002627372741699219
19285,1,29,179,179,0.0002586841583251953
19286,1,29,180,180,0.0002627372741699219
19287,1,29,179,179,0.0002548694610595703
19289,1,29,179,179,0.0002601146697998047
19290,1,29,180,180,0.0002562999725341797
19291,1,29,180,180,0.0002536773681640625
19292,1,29,180,180,0.0002639293670654297
19293,1,29,180,180,0.0002529621124267578
19294,1,29,180,180,0.0002586841583251953
19295,1,29,179,179,0.0002589225769042969
19297,1,29,180,180,0.0002532005310058594
19299,1,29,179,179,0.0002548694610595703
19300,1,29,179,179,0.0002541542053222656
19301,1,29,178,178,0.00025272369384765625
19302,1,29,178,178,0.00025653839111328125
19303,1,29,178,178,0.00025534629821777344
19304,1,29,180,180,0.0002567768096923828
19305,1,29,177,177,0.0002512931823730469
19306,1,29,180,180,0.00025916099548339844
19307,1,29,178,178,0.00025391578674316406
19308,1,29,173,173,0.0002760887145996094
19309,1,29,177,177,0.00025963783264160156
19310,1,29,180,180,0.00025963783264160156
19312,1,29,180,180,0.000263214111328125
19313,1,29,180,180,0.0002593994140625
19315,1,29,176,176,0.00025200843811035156
19317,1,29,179,179,0.0002562999725341797
19318,1,29,178,178,0.00029540061950683594
19319,1,29,180,180,0.00027871131896972656
19321,1,29,174,174,0.00025200843811035156
19323,1,29,178,178,0.00026726722717285156
19324,1,29,180,180,0.0002601146697998047
19326,1,29,179,179,0.0002682209014892578
19327,1,29,180,180,0.0006651878356933594
19328,1,29,173,173,0.0003376007080078125
19329,1,29,179,179,0.00028443336486816406
19330,1,29,180,180,0.0003018379211425781
19331,1,29,180,180,0.0002620220184326172
19332,1,31,176,176,0.00030112266540527344
19333,1,29,179,179,0.00026154518127441406
19334,1,29,179,179,0.00026726722717285156
19335,1,29,178,178,0.0002601146697998047
19336,1,29,180,180,0.0002613067626953125
19337,1,29,176,176,0.00025391578674316406
19338,1,29,180,180,0.0002579689025878906
19339,1,29,178,178,0.00025463104248046875
19340,1,29,180,180,0.00026226043701171875
19341,1,29,177,177,0.0002522468566894531
19343,1,29,180,180,0.0002608299255371094
19344,1,29,174,174,0.0002529621124267578
19345,1,29,177,177,0.0002548694610595703
19346,1,29,178,178,0.0002694129943847656
19347,1,29,178,178,0.0002551078796386719
19348,1,29,173,173,0.000247955322265625
19349,1,29,179,179,0.00031113624572753906
19350,1,29,179,179,0.0002689361572265625
19351,1,29,179,179,0.00025534629821777344
19352,1,29,178,178,0.00026726722717285156
19353,1,29,177,177,0.0002551078796386719
19354,1,29,180,180,0.0002601146697998047
19356,1,29,180,180,0.0005195140838623047
19358,1,29,180,180,0.0002586841583251953
19359,1,29,177,177,0.0002560615539550781
19360,1,29,176,176,0.0002543926239013672
19361,1,29,180,180,0.00025773048400878906
19362,1,29,179,179,0.00025343894958496094
19363,1,29,179,179,0.00025391578674316406
19364,1,29,180,180,0.0002582073211669922
19365,1,29,180,180,0.00026535987854003906
19366,1,29,178,178,0.00025534629821777344
19368,1,29,179,179,0.0002593994140625
19369,1,29,180,180,0.00025844573974609375
19370,1,29,179,179,0.00025463104248046875
19371,1,29,179,179,0.0002579689025878906
19373,1,29,179,179,0.00025463104248046875
19374,1,29,180,180,0.0002586841583251953
19375,1,29,180,180,0.0002613067626953125
19376,1,29,178,178,0.0002524852752685547
19378,1,29,178,178,0.0002560615539550781
19379,1,29,180,180,0.0002608299255371094
19380,1,29,180,180,0.0002567768096923828
19381,1,29,179,179,0.0002562999725341797
19382,1,29,179,179,0.00025582313537597656
19384,1,29,179,179,0.0002582073211669922
19385,1,29,179,179,0.00026154518127441406
19386,1,29,180,180,0.00025916099548339844
19388,1,29,180,180,0.00026035308837890625
19389,1,29,178,178,0.0002541542053222656
19391,1,29,179,179,0.00025272369384765625
19392,1,29,179,179,0.0002617835998535156
19393,1,31,177,177,0.0002560615539550781
19394,1,29,179,179,0.0002589225769042969
19395,1,29,179,179,0.0002646446228027344
19396,1,29,180,180,0.0002579689025878906
19397,1,29,178,178,0.0002536773681640625
19398,1,29,180,180,0.0002605915069580078
19399,1,29,178,178,0.0002593994140625
19400,1,29,179,179,0.0002541542053222656
19401,1,29,178,178,0.0002551078796386719
19402,1,29,180,180,0.0002605915069580078
19403,1,29,178,178,0.00025463104248046875
19405,1,29,178,178,0.0004334449768066406
19407,1,29,170,170,0.00024080276489257812
19409,1,29,180,180,0.0002720355987548828
19410,1,29,175,175,0.0002510547637939453
19411,1,29,180,180,0.0002541542053222656
19412,1,29,179,179,0.0002562999725341797
19413,1,29,179,179,0.0002548694610595703
19414,1,31,180,180,0.0002570152282714844
19415,1,29,177,177,0.0002536773681640625
19416,1,29,177,177,0.0002536773681640625
19417,1,29,177,177,0.00026345252990722656
19418,1,29,179,179,0.0002562999725341797
19419,1,29,180,180,0.0002593994140625
19420,1,29,179,179,0.0002689361572265625
19422,1,29,179,179,0.0003008842468261719
19423,1,29,122,122,0.00028634071350097656
19424,1,29,179,179,0.0002663135528564453
19425,1,29,180,180,0.00035071372985839844
19426,1,29,178,178,0.00026488304138183594
19427,1,29,180,180,0.0003190040588378906
19428,1,29,179,179,0.0002665519714355469
19429,1,29,180,180,0.0002677440643310547
19430,1,29,180,180,0.00026535987854003906
19432,1,29,179,179,0.00025653839111328125
19433,1,29,172,172,0.00024771690368652344
19434,1,29,180,180,0.0002567768096923828
19437,1,29,179,179,0.0002586841583251953
19439,1,29,180,180,0.0002548694610595703
19442,1,29,176,176,0.0002484321594238281
19443,1,29,180,180,0.0002739429473876953
19444,1,29,180,180,0.0002567768096923828
19445,1,29,180,180,0.0002536773681640625
19446,1,29,176,176,0.00025177001953125
19447,1,29,178,178,0.0003120899200439453
19448,1,29,176,176,0.00027680397033691406
19449,1,29,178,178,0.0002570152282714844
19450,1,29,175,175,0.0002510547637939453
19452,1,29,180,180,0.0002570152282714844
19453,1,29,177,177,0.00027561187744140625
19454,1,29,164,164,0.00024080276489257812
19455,1,29,180,180,0.0002586841583251953
19457,1,29,179,179,0.0002605915069580078
19458,1,29,180,180,0.0002567768096923828
19459,1,29,172,172,0.00024700164794921875
19460,1,29,179,179,0.00025773048400878906
19461,1,29,179,179,0.00025725364685058594
19462,1,29,180,180,0.0002593994140625
19463,1,29,178,178,0.0002624988555908203
19464,1,29,179,179,0.0002532005310058594
19466,1,29,179,179,0.0002548694610595703
19467,1,29,180,180,0.0002903938293457031
19469,1,29,179,179,0.00025391578674316406
19470,1,29,178,178,0.00027441978454589844
19471,1,29,172,172,0.0002536773681640625
19472,1,31,179,179,0.0002586841583251953
19473,1,29,179,179,0.0002574920654296875
19474,1,29,177,177,0.0002586841583251953
19477,1,29,176,176,0.0002655982971191406
19478,1,29,180,180,0.0002617835998535156
19479,1,29,180,180,0.0002586841583251953
19480,1,29,180,180,0.0002613067626953125
19481,1,29,180,180,0.0002620220184326172
19483,1,29,180,180,0.0002589225769042969
19484,1,29,180,180,0.0002639293670654297
19485,1,29,179,179,0.0002593994140625
19486,1,31,180,180,0.0002608299255371094
19487,1,29,180,180,0.0002639293670654297
19488,1,29,179,179,0.00025916099548339844
19489,1,29,180,180,0.00026035308837890625
19490,1,29,173,173,0.0002541542053222656
19492,1,29,179,179,0.0002562999725341797
19493,1,29,180,180,0.0002760887145996094
19494,1,29,176,176,0.0002589225769042969
19495,1,29,174,174,0.0002532005310058594
19496,1,29,176,176,0.0002770423889160156
19497,1,29,179,179,0.0002760887145996094
19499,1,29,180,180,0.00025916099548339844
19500,1,29,175,175,0.0002644062042236328
19501,1,29,180,180,0.0002593994140625
19502,1,29,180,180,0.0002570152282714844
19503,1,29,178,178,0.0002994537353515625
19504,1,29,179,179,0.0002613067626953125
19505,1,29,172,172,0.00025582313537597656
19506,1,29,180,180,0.0002677440643310547
19507,1,29,179,179,0.00035834312438964844
19508,1,29,179,179,0.0002658367156982422
19509,1,29,179,179,0.00026345252990722656
19510,1,29,180,180,0.0002651214599609375
19511,1,29,175,175,0.00025177001953125
19513,1,29,178,178,0.00025463104248046875
19514,1,29,180,180,0.0003058910369873047
19515,1,29,177,177,0.00025963783264160156
19516,1,29,174,174,0.00031685829162597656
19517,1,29,180,180,0.0003955364227294922
19518,1,29,179,179,0.0002613067626953125
19519,1,29,179,179,0.0002570152282714844
19520,1,29,179,179,0.00037384033203125
19521,1,29,177,177,0.0002760887145996094
19522,1,29,151,151,0.0002143383026123047
19523,1,29,178,178,0.00025916099548339844
19524,1,29,180,180,0.00028395652770996094
19525,1,29,180,180,0.0002779960632324219
19527,1,29,180,180,0.0002593994140625
19529,1,29,180,180,0.00025582313537597656
19530,1,29,179,179,0.00025463104248046875
19531,1,29,176,176,0.0002512931823730469
19532,1,29,131,131,0.00018334388732910156
19533,1,29,180,180,0.0002570152282714844
19534,1,29,180,180,0.00025582313537597656
19535,1,29,179,179,0.00025272369384765625
19536,1,29,178,178,0.00025463104248046875
19537,1,29,180,180,0.0002551078796386719
19538,1,29,177,177,0.0002524852752685547
19539,1,29,180,180,0.0002593994140625
19540,1,29,179,179,0.00025582313537597656
19541,1,29,180,180,0.0002608299255371094
19542,1,29,179,179,0.00028061866760253906
19543,1,29,178,178,0.0002701282501220703
19544,1,29,180,180,0.0003256797790527344
19545,1,29,180,180,0.0003478527069091797
19547,1,29,176,176,0.0003979206085205078
19549,1,29,180,180,0.0003807544708251953
19550,1,29,180,180,0.00026106834411621094
19551,1,29,180,180,0.00025916099548339844
19552,1,29,177,177,0.00025725364685058594
19553,1,29,179,179,0.0002586841583251953
19555,1,29,180,180,0.00025725364685058594
19556,1,29,177,177,0.0002567768096923828
19557,1,29,179,179,0.00025343894958496094
19558,1,29,180,180,0.0002560615539550781
19560,1,29,178,178,0.00025343894958496094
19561,1,29,178,178,0.0002551078796386719
19563,1,29,179,179,0.00025773048400878906
19564,1,29,180,180,0.0002574920654296875
19565,1,29,177,177,0.0002529621124267578
19566,1,29,180,180,0.0002608299255371094
19567,1,29,180,180,0.0002570152282714844
19568,1,29,180,180,0.0002720355987548828
19569,1,29,178,178,0.00031447410583496094
19572,1,29,180,180,0.00026345252990722656
19573,1,29,160,160,0.00022983551025390625
19574,1,29,178,178,0.00025391578674316406
19575,1,29,179,179,0.0002644062042236328
19576,1,29,177,177,0.0002536773681640625
19578,1,29,180,180,0.0002589225769042969
19579,1,29,179,179,0.0002560615539550781
19580,1,29,172,172,0.0002465248107910156
19581,1,29,177,177,0.0002942085266113281
19582,1,29,178,178,0.0002574920654296875
19583,1,29,176,176,0.0002505779266357422
19585,1,29,180,180,0.00025343894958496094
19586,1,29,178,178,0.00025343894958496094
19587,1,29,178,178,0.0002613067626953125
19588,1,29,178,178,0.0002608299255371094
19589,1,29,179,179,0.0002589225769042969
19590,1,29,175,175,0.0002562999725341797
19591,1,29,175,175,0.0002522468566894531
19592,1,29,175,175,0.0002491474151611328
19594,1,29,178,178,0.0002720355987548828
19595,1,29,178,178,0.0002689361572265625
19597,1,29,172,172,0.0002808570861816406
19598,1,29,180,180,0.0002601146697998047
19599,1,29,179,179,0.00025582313537597656
19600,1,29,179,179,0.0002684593200683594
19601,1,29,180,180,0.0002570152282714844
19602,1,29,169,169,0.0002422332763671875
19603,1,29,178,178,0.0002613067626953125
19604,1,29,177,177,0.00025534629821777344
19605,1,29,180,180,0.0002574920654296875
19606,1,29,180,180,0.00026345252990722656
19607,1,29,180,180,0.0002574920654296875
19609,1,29,177,177,0.0002529621124267578
19610,1,29,175,175,0.000255584716796875
19611,1,29,178,178,0.0002543926239013672
19613,1,29,179,179,0.0003180503845214844
19614,1,29,180,180,0.00025773048400878906
19616,1,29,178,178,0.0002551078796386719
19617,1,29,180,180,0.00025844573974609375
19618,1,29,179,179,0.00026226043701171875
19619,1,29,179,179,0.00028705596923828125
19620,1,29,179,179,0.0004324913024902344
19621,1,29,176,176,0.00030732154846191406
19622,1,29,177,177,0.0003349781036376953
19624,1,29,176,176,0.00025463104248046875
19625,1,29,180,180,0.0002689361572265625
19626,1,29,180,180,0.00025916099548339844
19627,1,29,180,180,0.00027489662170410156
19628,1,29,176,176,0.00026798248291015625
19629,1,29,177,177,0.00028586387634277344
19630,1,29,180,180,0.0002639293670654297
19631,1,29,180,180,0.0002605915069580078
19632,1,29,180,180,0.0002582073211669922
19633,1,29,178,178,0.0002617835998535156
19634,1,29,180,180,0.0002570152282714844
19635,1,29,175,175,0.0002512931823730469
19636,1,29,180,180,0.0002658367156982422
19638,1,29,176,176,0.0002548694610595703
19639,1,29,180,180,0.00037550926208496094
19640,1,29,178,178,0.0002636909484863281
19641,1,29,180,180,0.0002613067626953125
19642,1,29,170,170,0.00026607513427734375
19643,1,29,179,179,0.00027441978454589844
19644,1,29,180,180,0.000347137451171875
19646,1,29,179,179,0.0003898143768310547
19647,1,29,178,178,0.0003478527069091797
19648,1,29,180,180,0.00033974647521972656
19649,1,29,180,180,0.0002675056457519531
19650,1,29,180,180,0.00026226043701171875
19651,1,29,180,180,0.0002570152282714844
19652,1,29,180,180,0.0002677440643310547
19653,1,29,180,180,0.00025916099548339844
19654,1,29,180,180,0.0002617835998535156
19655,1,29,171,171,0.00025463104248046875
19656,1,29,173,173,0.00024890899658203125
19657,1,29,178,178,0.0002541542053222656
19658,1,29,180,180,0.00026345252990722656
19659,1,29,180,180,0.0002570152282714844
19660,1,29,179,179,0.00025582313537597656
19661,1,29,179,179,0.0002765655517578125
19662,1,29,169,169,0.00024771690368652344
19663,1,29,180,180,0.00032901763916015625
19664,1,31,178,178,0.0002772808074951172
19665,1,29,175,175,0.0002541542053222656
19666,1,29,179,179,0.0002751350402832031
19667,1,29,175,175,0.00028061866760253906
19668,1,29,180,180,0.0002589225769042969
19670,1,29,179,179,0.00025725364685058594
19671,1,29,180,180,0.0002608299255371094
19672,1,29,180,180,0.0002613067626953125
19673,1,29,180,180,0.0002589225769042969
19674,1,29,180,180,0.00025916099548339844
19675,1,29,177,177,0.0002655982971191406
19676,1,29,178,178,0.00025653839111328125
19677,1,29,179,179,0.0002593994140625
19678,1,29,179,179,0.00026226043701171875
19679,1,29,178,178,0.0002586841583251953
19680,1,29,176,176,0.0002536773681640625
19681,1,29,180,180,0.00026702880859375
19682,1,29,180,180,0.0002605915069580078
19683,1,29,179,179,0.0002579689025878906
19684,1,29,178,178,0.0002601146697998047
19685,1,29,180,180,0.0002598762512207031
19686,1,29,180,180,0.00025653839111328125
19687,1,29,180,180,0.0002613067626953125
19690,1,29,180,180,0.0002574920654296875
19691,1,29,180,180,0.0002722740173339844
19693,1,29,180,180,0.0002579689025878906
19695,1,29,179,179,0.0002582073211669922
19696,1,29,180,180,0.00026035308837890625
19697,1,29,179,179,0.00026345252990722656
19698,1,29,179,179,0.00025963783264160156
19699,1,29,180,180,0.0002589225769042969
19700,1,29,180,180,0.0002605915069580078
19701,1,29,179,179,0.0002579689025878906
19702,1,29,179,179,0.0002579689025878906
19703,1,29,175,175,0.000255584716796875
19705,1,29,179,179,0.0002586841583251953
19706,1,29,179,179,0.00025773048400878906
19707,1,29,175,175,0.00025343894958496094
19708,1,29,180,180,0.000263214111328125
19709,1,29,176,176,0.0002562999725341797
19711,1,29,180,180,0.0002605915069580078
19712,1,29,180,180,0.0002675056457519531
19713,1,29,180,180,0.0002605915069580078
19714,1,29,180,180,0.00026226043701171875
19715,1,29,180,180,0.00033354759216308594
19716,1,29,180,180,0.0003757476806640625
19717,1,29,179,179,0.0004627704620361328
19718,1,29,179,179,0.00034427642822265625
19719,1,29,178,178,0.00036144256591796875
19720,1,29,180,180,0.00027060508728027344
19721,1,29,180,180,0.00028228759765625
19722,1,29,174,174,0.00032329559326171875
19723,1,29,180,180,0.0002751350402832031
19724,1,29,180,180,0.0002899169921875
19725,1,29,180,180,0.0002620220184326172
19727,1,29,180,180,0.0002574920654296875
19728,1,29,179,179,0.00025463104248046875
19729,1,29,179,179,0.0002605915069580078
19730,1,29,171,171,0.000244140625
19731,1,29,179,179,0.0002560615539550781
19732,1,29,180,180,0.00026226043701171875
19733,1,29,179,179,0.0002579689025878906
19735,1,29,180,180,0.0002560615539550781
19736,1,29,179,179,0.0002548694610595703
19737,1,29,180,180,0.0002589225769042969
19738,1,29,175,175,0.00030303001403808594
19739,1,29,180,180,0.0003154277801513672
19740,1,29,180,180,0.0003616809844970703
19741,1,29,179,179,0.0003821849822998047
19742,1,29,179,179,0.000308990478515625
19743,1,29,180,180,0.000308990478515625
19744,1,29,173,173,0.0002512931823730469
19745,1,29,180,180,0.0002701282501220703
19747,1,29,177,177,0.000255584716796875
19748,1,29,174,174,0.00025200843811035156
19749,1,29,180,180,0.00026535987854003906
19750,1,29,176,176,0.00025391578674316406
19751,1,29,179,179,0.0002579689025878906
19752,1,29,178,178,0.0002582073211669922
19755,1,29,180,180,0.0002620220184326172
19756,1,29,178,178,0.0002562999725341797
19757,1,29,179,179,0.0002589225769042969
19758,1,29,180,180,0.00026535987854003906
19760,1,29,173,173,0.0002493858337402344
19761,1,29,180,180,0.0002665519714355469
19762,1,29,180,180,0.0002574920654296875
19763,1,29,178,178,0.0002551078796386719
19764,1,31,165,165,0.00024819374084472656
19765,1,29,177,177,0.0002548694610595703
19766,1,29,180,180,0.00025725364685058594
19767,1,29,179,179,0.0002570152282714844
19768,1,29,178,178,0.0002570152282714844
19769,1,31,179,179,0.00025963783264160156
19770,1,29,178,178,0.00026035308837890625
19771,1,29,179,179,0.0002582073211669922
19773,1,29,180,180,0.0002608299255371094
19774,1,29,174,174,0.00025200843811035156
19775,1,29,178,178,0.0002627372741699219
19776,1,29,173,173,0.0002543926239013672
19777,1,29,179,179,0.0002593994140625
19778,1,29,178,178,0.00026345252990722656
19779,1,29,179,179,0.0002617835998535156
19780,1,29,180,180,0.00025916099548339844
19781,1,29,179,179,0.0002684593200683594
19783,1,29,180,180,0.00029587745666503906
19784,1,29,177,177,0.0002598762512207031
19785,1,29,177,177,0.00025844573974609375
19786,1,29,180,180,0.0002624988555908203
19788,1,29,177,177,0.00025343894958496094
19789,1,29,180,180,0.000263214111328125
19790,1,29,179,179,0.00026535987854003906
19791,1,29,178,178,0.00025916099548339844
19792,1,29,179,179,0.00026106834411621094
19793,1,29,180,180,0.00026917457580566406
19794,1,29,179,179,0.0002646446228027344
19795,1,29,179,179,0.00026154518127441406
19796,1,29,179,179,0.00026535987854003906
19797,1,29,179,179,0.0002586841583251953
19798,1,29,179,179,0.0002605915069580078
19799,1,29,179,179,0.0002665519714355469
19800,1,29,180,180,0.0002608299255371094
19801,1,29,180,180,0.0002608299255371094
19802,1,29,173,173,0.00025343894958496094
19803,1,29,180,180,0.00026226043701171875
19804,1,29,180,180,0.0002617835998535156
19805,1,29,179,179,0.0002696514129638672
19806,1,29,178,178,0.0002601146697998047
19807,1,29,179,179,0.0002651214599609375
19808,1,29,180,180,0.00027441978454589844
19809,1,29,180,180,0.0004582405090332031
19810,1,29,179,179,0.000335693359375
19811,1,29,180,180,0.0002834796905517578
19812,1,29,180,180,0.0002810955047607422
19814,1,29,173,173,0.0003466606140136719
19815,1,31,178,178,0.0002994537353515625
19816,1,29,180,180,0.000316619873046875
19817,1,29,173,173,0.00027942657470703125
19819,1,29,179,179,0.0002586841583251953
19820,1,29,179,179,0.00027298927307128906
19822,1,29,180,180,0.00026488304138183594
19823,1,29,179,179,0.00026297569274902344
19824,1,29,178,178,0.0002593994140625
19829,1,29,171,171,0.0002448558807373047
19830,1,29,180,180,0.00025963783264160156
19831,1,29,180,180,0.00026297569274902344
19832,1,29,180,180,0.0002601146697998047
19833,1,29,176,176,0.00025272369384765625
19834,1,29,180,180,0.0002696514129638672
19836,1,29,180,180,0.0002892017364501953
19837,1,29,177,177,0.0003612041473388672
19838,1,29,180,180,0.00039076805114746094
19839,1,29,180,180,0.0002961158752441406
19840,1,29,180,180,0.00029349327087402344
19841,1,31,135,135,0.00019311904907226562
19842,1,29,180,180,0.00026035308837890625
19843,1,29,179,179,0.0002627372741699219
19844,1,29,179,179,0.00026297569274902344
19845,1,29,176,176,0.0002532005310058594
